"gene_id","gene_symbol","product","display_name","feature_type","EC_number","COG","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","classification","plot_label","locus_tag"
"AENJPLPP_01779",NA,"hypothetical protein","hypothetical protein","CDS","","",1585.5759005721,-3.37282715292526,0.0835808872517134,-40.3540482020442,0,0,"Down in serum","hypothetical protein","AENJPLPP_01779"
"AENJPLPP_01807","treA","Trehalose-6-phosphate hydrolase","treA","CDS","3.2.1.93","COG0366",2764.08479264979,-2.73562510776836,0.0679619536297807,-40.2523023789242,0,0,"Down in serum","treA
(AENJPLPP_01807)","AENJPLPP_01807"
"AENJPLPP_01818","spxA_4","Regulatory protein Spx","spxA_4","CDS","","COG1393",1467.26020631142,3.53375563196318,0.0898702058102174,39.3206580546345,0,0,"Up in serum","spxA_4
(AENJPLPP_01818)","AENJPLPP_01818"
"AENJPLPP_01825","lysA","Diaminopimelate decarboxylase","lysA","CDS","4.1.1.20","COG0019",3768.32320976844,3.52494762761358,0.0752484770658508,46.8441058884004,0,0,"Up in serum","lysA
(AENJPLPP_01825)","AENJPLPP_01825"
"AENJPLPP_01826","dapF","Diaminopimelate epimerase","dapF","CDS","5.1.1.7","COG0253",2787.93181941941,3.21860416889156,0.0753466442650536,42.7172862213901,0,0,"Up in serum","dapF
(AENJPLPP_01826)","AENJPLPP_01826"
"AENJPLPP_01862","rclA","putative pyridine nucleotide-disulfide oxidoreductase RclA","rclA","CDS","","COG1249",1995.22653749524,4.21627120236129,0.0957020070206583,44.0562464008844,0,0,"Up in serum","rclA
(AENJPLPP_01862)","AENJPLPP_01862"
"AENJPLPP_01863",NA,"hypothetical protein","hypothetical protein","CDS","","",1533.02069837302,4.34282282131646,0.103055988564207,42.1404217437665,0,0,"Up in serum","hypothetical protein","AENJPLPP_01863"
"AENJPLPP_01903","arcD1_1","Arginine/ornithine antiporter ArcD1","arcD1_1","CDS","","COG0531",1457.66275046385,4.83494601859231,0.106843813760706,45.2524657105645,0,0,"Up in serum","arcD1_1
(AENJPLPP_01903)","AENJPLPP_01903"
"AENJPLPP_01904","vioD","Capreomycidine synthase","vioD","CDS","4.2.1.145","",1852.39905373859,4.96124133819953,0.104286553068378,47.573164441887,0,0,"Up in serum","vioD
(AENJPLPP_01904)","AENJPLPP_01904"
"AENJPLPP_01942","prsA_3","Foldase protein PrsA","prsA_3","CDS","5.2.1.8","",8225.36167437644,-2.61023133492933,0.0622141040588796,-41.955620424253,0,0,"Down in serum","prsA_3
(AENJPLPP_01942)","AENJPLPP_01942"
"AENJPLPP_01961","yvdD","LOG family protein YvdD","yvdD","CDS","","COG1611",1881.57208867846,-4.8754071176184,0.105190453303646,-46.3483801476253,0,0,"Down in serum","yvdD
(AENJPLPP_01961)","AENJPLPP_01961"
"AENJPLPP_01962",NA,"hypothetical protein","hypothetical protein","CDS","","",2629.40262805611,-4.16448449579014,0.0786778994793041,-52.9308042455503,0,0,"Down in serum","hypothetical protein","AENJPLPP_01962"
"AENJPLPP_01963",NA,"Deoxyguanosine kinase","Deoxyguanosine kinase","CDS","2.7.1.113","COG1428",3303.45240019959,-3.70713903611607,0.0732853938706115,-50.5849643472092,0,0,"Down in serum","Deoxyguanosine kinase","AENJPLPP_01963"
"AENJPLPP_01981","yvbW","putative amino acid permease YvbW","yvbW","CDS","","COG1113",1479.45067347966,4.14127842093136,0.0965029904140243,42.9134724547305,0,0,"Up in serum","yvbW
(AENJPLPP_01981)","AENJPLPP_01981"
"AENJPLPP_02031",NA,"hypothetical protein","hypothetical protein","CDS","","",2605.20680107385,5.03732812793502,0.0999898751097382,50.3783820352469,0,0,"Up in serum","hypothetical protein","AENJPLPP_02031"
"AENJPLPP_02092","dauA","C4-dicarboxylic acid transporter DauA","dauA","CDS","","COG0659",2681.1713521564,-2.93817362384309,0.0756129567405849,-38.8580707658802,0,0,"Down in serum","dauA
(AENJPLPP_02092)","AENJPLPP_02092"
"AENJPLPP_02094","rplU","50S ribosomal protein L21","rplU","CDS","","COG0261",37590.540869081,-2.42582310527565,0.0604603192816123,-40.1225652477394,0,0,"Down in serum","rplU
(AENJPLPP_02094)","AENJPLPP_02094"
"AENJPLPP_02131","ileS","Isoleucine--tRNA ligase","ileS","CDS","6.1.1.5","COG0060",7972.13642667022,-2.1915034698092,0.0557730399575005,-39.2932404523608,0,0,"Down in serum","ileS
(AENJPLPP_02131)","AENJPLPP_02131"
"AENJPLPP_02139","ptcB_1","PTS system galactose-specific EIIB component","ptcB_1","CDS","2.7.1.204","COG1440",1667.98699242765,5.47339417471563,0.129695267008559,42.201957719509,0,0,"Up in serum","ptcB_1
(AENJPLPP_02139)","AENJPLPP_02139"
"AENJPLPP_02155",NA,"hypothetical protein","hypothetical protein","CDS","","",1150.21824366809,4.32063924505429,0.105124140203534,41.1003527514135,0,0,"Up in serum","hypothetical protein","AENJPLPP_02155"
"AENJPLPP_02290",NA,"hypothetical protein","hypothetical protein","CDS","","",2540.52271589939,3.47111592150712,0.0752323644353937,46.1385993588964,0,0,"Up in serum","hypothetical protein","AENJPLPP_02290"
"AENJPLPP_02292","dppE","Dipeptide-binding protein DppE","dppE","CDS","","COG4166",74330.1473825671,7.31813569237546,0.0837412223233668,87.3898838509483,0,0,"Up in serum","dppE
(AENJPLPP_02292)","AENJPLPP_02292"
"AENJPLPP_02293",NA,"hypothetical protein","hypothetical protein","CDS","","",3976.27211786293,6.4792336656652,0.106023341407919,61.1113890547619,0,0,"Up in serum","hypothetical protein","AENJPLPP_02293"
"AENJPLPP_02294","oppB","Oligopeptide transport system permease protein OppB","oppB","CDS","","COG0601",6882.9732581136,6.98730718036082,0.100584906102175,69.4667565058228,0,0,"Up in serum","oppB
(AENJPLPP_02294)","AENJPLPP_02294"
"AENJPLPP_02295","dppC","Dipeptide transport system permease protein DppC","dppC","CDS","","COG1173",6053.41645714511,6.38330031025894,0.0929513396571071,68.6735697818516,0,0,"Up in serum","dppC
(AENJPLPP_02295)","AENJPLPP_02295"
"AENJPLPP_02296","oppD_2","Oligopeptide transport ATP-binding protein OppD","oppD_2","CDS","","COG0444",12243.1340025391,6.01940848417548,0.0724689586946592,83.0618873597683,0,0,"Up in serum","oppD_2
(AENJPLPP_02296)","AENJPLPP_02296"
"AENJPLPP_02297","oppF_2","Oligopeptide transport ATP-binding protein OppF","oppF_2","CDS","","COG4608",10585.2995322528,5.88234444121168,0.0772066459181143,76.1896125814159,0,0,"Up in serum","oppF_2
(AENJPLPP_02297)","AENJPLPP_02297"
"AENJPLPP_02298",NA,"IS200/IS605 family transposase ISEfa4","IS200/IS605 family transposase ISEfa4","CDS","","",14739.1620043925,5.80053817992062,0.0714849551198332,81.1434821522507,0,0,"Up in serum","IS200/IS605 family transposase ISEfa4","AENJPLPP_02298"
"AENJPLPP_02307","niaX","Niacin transporter NiaX","niaX","CDS","","",9986.95417267745,5.66591565442886,0.0870810986998973,65.0648158902426,0,0,"Up in serum","niaX
(AENJPLPP_02307)","AENJPLPP_02307"
"AENJPLPP_02310","folT_2","Folate transporter FolT","folT_2","CDS","","",94024.901545363,3.89606471244037,0.0666202205286083,58.4817144333424,0,0,"Up in serum","folT_2
(AENJPLPP_02310)","AENJPLPP_02310"
"AENJPLPP_02354",NA,"hypothetical protein","hypothetical protein","CDS","","",6359.65037859774,2.48488270836499,0.06311253149669,39.3722553894912,0,0,"Up in serum","hypothetical protein","AENJPLPP_02354"
"AENJPLPP_02363","pepC","Aminopeptidase C","pepC","CDS","3.4.22.40","COG3579",6934.2721961084,2.68238942317928,0.0620047261597835,43.2610478154017,0,0,"Up in serum","pepC
(AENJPLPP_02363)","AENJPLPP_02363"
"AENJPLPP_02528","hpf","Ribosome hibernation promotion factor","hpf","CDS","","",25449.4816020942,2.47210090154724,0.0586772837936043,42.1304590417441,0,0,"Up in serum","hpf
(AENJPLPP_02528)","AENJPLPP_02528"
"AENJPLPP_02581","glyQ","Glycine--tRNA ligase alpha subunit","glyQ","CDS","6.1.1.14","COG0752",1561.68044441909,-3.26153095912252,0.0817059843575425,-39.9178956690636,0,0,"Down in serum","glyQ
(AENJPLPP_02581)","AENJPLPP_02581"
"AENJPLPP_02751",NA,"hypothetical protein","hypothetical protein","CDS","","",1775.27452827628,4.4514234614552,0.109790217740474,40.544809483643,0,0,"Up in serum","hypothetical protein","AENJPLPP_02751"
"AENJPLPP_02832",NA,"hypothetical protein","hypothetical protein","CDS","","",2423.17497597926,-4.41139902710595,0.0927888256584882,-47.5423521722564,0,0,"Down in serum","hypothetical protein","AENJPLPP_02832"
"AENJPLPP_02833","scrB_1","Sucrose-6-phosphate hydrolase","scrB_1","CDS","3.2.1.26","",4577.15175027627,-2.8340535506336,0.0634134357310068,-44.69168903977,0,0,"Down in serum","scrB_1
(AENJPLPP_02833)","AENJPLPP_02833"
"AENJPLPP_02926","hsdS","Type-1 restriction enzyme EcoKI specificity protein","hsdS","CDS","","COG0732",1652.85029596487,4.07600205668813,0.0944778010130586,43.1424314810709,0,0,"Up in serum","hsdS
(AENJPLPP_02926)","AENJPLPP_02926"
"AENJPLPP_02927",NA,"hypothetical protein","hypothetical protein","CDS","","",5996.25561021479,4.49325004026114,0.0764599648810141,58.7660489676325,0,0,"Up in serum","hypothetical protein","AENJPLPP_02927"
"AENJPLPP_02928","ohrB_2","Organic hydroperoxide resistance protein OhrB","ohrB_2","CDS","","COG1764",19611.7300781579,5.37126709815299,0.0678693288192774,79.1413027297737,0,0,"Up in serum","ohrB_2
(AENJPLPP_02928)","AENJPLPP_02928"
"AENJPLPP_02941","bglF_5","PTS system beta-glucoside-specific EIIBCA component","bglF_5","CDS","","COG1263",9011.75888704531,3.09467042618466,0.0612673767058306,50.5109014385163,0,0,"Up in serum","bglF_5
(AENJPLPP_02941)","AENJPLPP_02941"
"AENJPLPP_03059",NA,"hypothetical protein","hypothetical protein","CDS","","",89313.8323853267,2.69813615155391,0.062919740175635,42.882188388291,0,0,"Up in serum","hypothetical protein","AENJPLPP_03059"
"AENJPLPP_03060",NA,"hypothetical protein","hypothetical protein","CDS","","",20314.6698262404,2.72648337336247,0.0553719865163526,49.239399647641,0,0,"Up in serum","hypothetical protein","AENJPLPP_03060"
"AENJPLPP_03133","yoeB","Toxin YoeB","yoeB","CDS","3.1.-.-","COG4115",2926.6829362041,3.00377915109314,0.0733346230289126,40.9599044357108,0,0,"Up in serum","yoeB
(AENJPLPP_03133)","AENJPLPP_03133"
"AENJPLPP_00309","yidA_1","Sugar phosphatase YidA","yidA_1","CDS","3.1.3.23","COG0561",946.795729815732,4.36859411083134,0.114208064295222,38.2511877579743,3.97426405514699e-320,7.21227148486135e-319,"Up in serum","yidA_1
(AENJPLPP_00309)","AENJPLPP_00309"
"AENJPLPP_01477","rpsJ","30S ribosomal protein S10","rpsJ","CDS","","COG0051",6342.59924655731,-2.58363812058188,0.0680678454818059,-37.9568076864203,2.97947258069492e-315,5.37253941164855e-314,"Down in serum","rpsJ
(AENJPLPP_01477)","AENJPLPP_01477"
"AENJPLPP_01497","rplO","50S ribosomal protein L15","rplO","CDS","","",26226.0493894396,-2.762319610594,0.0728515097858275,-37.9171223590947,1.34412966829443e-314,2.40837410816707e-313,"Down in serum","rplO
(AENJPLPP_01497)","AENJPLPP_01497"
"AENJPLPP_01861","ohrB_1","Organic hydroperoxide resistance protein OhrB","ohrB_1","CDS","","COG1764",5740.62462493875,3.17552244077987,0.0838372621744959,37.8772202051452,6.10419917867275e-314,1.08685458332323e-312,"Up in serum","ohrB_1
(AENJPLPP_01861)","AENJPLPP_01861"
"AENJPLPP_02048","pyrG","CTP synthase","pyrG","CDS","6.3.4.2","COG0504",4309.59506157672,-2.31363165901888,0.0610965288324493,-37.868463286413,8.50672663404489e-314,1.50515894381101e-312,"Down in serum","pyrG
(AENJPLPP_02048)","AENJPLPP_02048"
"AENJPLPP_01551","gla","Glycerol facilitator-aquaporin gla","gla","CDS","","COG0580",9729.83326791621,-2.27392478889046,0.060125284291991,-37.819776083676,5.37673430447275e-313,9.45436945091007e-312,"Down in serum","gla
(AENJPLPP_01551)","AENJPLPP_01551"
"AENJPLPP_00382","murJ_1","Lipid II flippase MurJ","murJ_1","CDS","","COG2244",3826.66191802606,-2.49089234701028,0.0658985453262401,-37.7988973000657,1.18466554235411e-312,2.0702395990152e-311,"Down in serum","murJ_1
(AENJPLPP_00382)","AENJPLPP_00382"
"AENJPLPP_02032",NA,"putative phosphotransferase enzyme IIB component","putative phosphotransferase enzyme IIB component","CDS","2.7.1.-","",921.943102689799,4.74570682853607,0.126090206074493,37.637394499398,5.26011213963301e-310,9.13581439711721e-309,"Up in serum","putative phosphotransferase enzyme IIB component","AENJPLPP_02032"
"AENJPLPP_00893","arnC_2","Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase","arnC_2","CDS","2.4.2.53","",11883.0522924869,-2.0056705086539,0.0533233714133477,-37.6133476840111,1.30079526189923e-309,2.24545816246142e-308,"Down in serum","arnC_2
(AENJPLPP_00893)","AENJPLPP_00893"
"AENJPLPP_00588","purS","Phosphoribosylformylglycinamidine synthase subunit PurS","purS","CDS","6.3.5.3","COG1828",3661.19686396537,9.34994979864941,0.248734026948833,37.5901516706147,3.11367133529483e-309,5.34230518195131e-308,"Up in serum","purS
(AENJPLPP_00588)","AENJPLPP_00588"
"AENJPLPP_01820","bsaA","Glutathione peroxidase BsaA","bsaA","CDS","","",1036.90492352044,3.66699792854099,0.0976925975661601,37.5360878909745,2.37609624205933e-308,4.052246061006e-307,"Up in serum","bsaA
(AENJPLPP_01820)","AENJPLPP_01820"
"AENJPLPP_00974",NA,"hypothetical protein","hypothetical protein","CDS","","",1008.64843358061,4.91156098858396,0.13126168491959,37.4180858000775,1.98537439871425e-306,3.36562570225153e-305,"Up in serum","hypothetical protein","AENJPLPP_00974"
"AENJPLPP_01656","rplT","50S ribosomal protein L20","rplT","CDS","","COG0292",12521.4324050731,-2.25996105569537,0.0604386344621217,-37.3926558038259,5.14335109008036e-306,8.66715889048661e-305,"Down in serum","rplT
(AENJPLPP_01656)","AENJPLPP_01656"
"AENJPLPP_00532",NA,"hypothetical protein","hypothetical protein","CDS","","",1079.11415734531,3.47797915689665,0.0931803226876193,37.3252534073781,6.39172646222707e-305,1.07070873458964e-303,"Up in serum","hypothetical protein","AENJPLPP_00532"
"AENJPLPP_00715","yvgN","Glyoxal reductase","yvgN","CDS","1.1.1.-","COG0656",6912.72281191133,2.39940341340711,0.0642910650151119,37.3209467418703,7.50716385396635e-305,1.25016358062228e-303,"Up in serum","yvgN
(AENJPLPP_00715)","AENJPLPP_00715"
"AENJPLPP_00044",NA,"hypothetical protein","hypothetical protein","CDS","","",3347.12540540437,2.3443938243568,0.0629545609111234,37.2394595471251,1.56945653443408e-303,2.59832248478532e-302,"Up in serum","hypothetical protein","AENJPLPP_00044"
"AENJPLPP_01655","rpmI","50S ribosomal protein L35","rpmI","CDS","","COG0291",7070.71543197849,-2.08885618386268,0.0561408314175565,-37.207432293378,5.1745548639255e-303,8.51695629056574e-302,"Down in serum","rpmI
(AENJPLPP_01655)","AENJPLPP_01655"
"AENJPLPP_01727","pbuG","Guanine/hypoxanthine permease PbuG","pbuG","CDS","","COG2252",2412.50665610279,-2.68470514663122,0.072295840304292,-37.1349877853461,7.65963537240992e-302,1.25343512943887e-300,"Down in serum","pbuG
(AENJPLPP_01727)","AENJPLPP_01727"
"AENJPLPP_00125","tsf","Elongation factor Ts","tsf","CDS","","COG0264",33958.0045710264,-2.15943538965674,0.0581896956842917,-37.1102712303697,1.9185844466402e-301,3.1215589473784e-300,"Down in serum","tsf
(AENJPLPP_00125)","AENJPLPP_00125"
"AENJPLPP_00022",NA,"hypothetical protein","hypothetical protein","CDS","","",4089.31290046693,3.36426092206829,0.090936058096987,36.9958957147689,1.33304434958606e-299,2.15648488781608e-298,"Up in serum","hypothetical protein","AENJPLPP_00022"
"AENJPLPP_00383","degV","Protein DegV","degV","CDS","","COG1307",2332.38312170957,-2.70017779481275,0.0732176151971101,-36.8788001021826,1.01071903420517e-297,1.62576453740615e-296,"Down in serum","degV
(AENJPLPP_00383)","AENJPLPP_00383"
"AENJPLPP_00140","xpkA_1","Xylulose-5-phosphate phosphoketolase","xpkA_1","CDS","4.1.2.9","",2446.95323514393,2.58671097890131,0.0704224995285167,36.7313145119743,2.31106562285611e-295,3.6963993097772e-294,"Up in serum","xpkA_1
(AENJPLPP_00140)","AENJPLPP_00140"
"AENJPLPP_01971","ndk","Nucleoside diphosphate kinase","ndk","CDS","2.7.4.6","COG0105",3059.64280631705,2.53480074265333,0.0693167419794258,36.5683768490691,9.10312669965744e-293,1.4478062745354e-291,"Up in serum","ndk
(AENJPLPP_01971)","AENJPLPP_01971"
"AENJPLPP_01474","rpsG","30S ribosomal protein S7","rpsG","CDS","","COG0049",35144.4372889027,-2.01210207953768,0.05513000818697,-36.4974021537192,1.21932609661582e-291,1.92844255839071e-290,"Down in serum","rpsG
(AENJPLPP_01474)","AENJPLPP_01474"
"AENJPLPP_01436","ybiT_3","putative ABC transporter ATP-binding protein YbiT","ybiT_3","CDS","","COG0488",6498.82555221265,-2.03411593043505,0.0557397107078651,-36.4931196197979,1.42576382606223e-291,2.24240966199009e-290,"Down in serum","ybiT_3
(AENJPLPP_01436)","AENJPLPP_01436"
"AENJPLPP_01492","rpsH","30S ribosomal protein S8","rpsH","CDS","","COG0096",19744.0962273015,-2.71054925826686,0.0744544757633208,-36.4054575695795,3.48944744418578e-290,5.45780426214914e-289,"Down in serum","rpsH
(AENJPLPP_01492)","AENJPLPP_01492"
"AENJPLPP_01481","rplB","50S ribosomal protein L2","rplB","CDS","","COG0090",32355.6108263376,-2.20193203153451,0.0607762430232785,-36.2301439180953,2.04176434451074e-287,3.17595321940105e-286,"Down in serum","rplB
(AENJPLPP_01481)","AENJPLPP_01481"
"AENJPLPP_00997",NA,"hypothetical protein","hypothetical protein","CDS","","",2222.3419945295,-2.65764752683578,0.0735401869105431,-36.1387105266491,5.59692389179283e-286,8.65841067631995e-285,"Down in serum","hypothetical protein","AENJPLPP_00997"
"AENJPLPP_01610","cshA","ATP-dependent RNA helicase CshA","cshA","CDS","3.6.4.13","COG0513",17482.2126697711,-1.90094840792361,0.0526524685613164,-36.1036900997313,1.98492265704869e-285,3.05397610983959e-284,"Not significant","cshA
(AENJPLPP_01610)","AENJPLPP_01610"
"AENJPLPP_02049","fba","Fructose-bisphosphate aldolase","fba","CDS","4.1.2.13","COG0191",119361.697079646,-2.2283578742831,0.0617353859885453,-36.0953096607602,2.68677448712774e-285,4.11149112057223e-284,"Down in serum","fba
(AENJPLPP_02049)","AENJPLPP_02049"
"AENJPLPP_00968",NA,"hypothetical protein","hypothetical protein","CDS","","",876.430275627806,4.43797772899991,0.123089805583415,36.0547951795439,1.16002282435512e-284,1.76560463212331e-283,"Up in serum","hypothetical protein","AENJPLPP_00968"
"AENJPLPP_00244",NA,"hypothetical protein","hypothetical protein","CDS","","",7028.2112708357,2.54244882653766,0.0705184922570541,36.0536469961655,1.20909039310771e-284,1.83044647213258e-283,"Up in serum","hypothetical protein","AENJPLPP_00244"
"AENJPLPP_01056","spxA_3","Regulatory protein Spx","spxA_3","CDS","","COG1393",16162.9201392547,2.20355592457204,0.0611476242948765,36.036656370257,2.23171125822597e-284,3.3606247723605e-283,"Up in serum","spxA_3
(AENJPLPP_01056)","AENJPLPP_01056"
"AENJPLPP_01595","ctc","General stress protein CTC","ctc","CDS","","COG1825",6360.12510284199,2.20803785453391,0.0614105541441311,35.9553481532121,4.17539800109862e-283,6.25426018048158e-282,"Up in serum","ctc
(AENJPLPP_01595)","AENJPLPP_01595"
"AENJPLPP_00362","cfa","Cyclopropane-fatty-acyl-phospholipid synthase","cfa","CDS","2.1.1.79","COG2230",4176.09578081318,-2.34430466300784,0.0652949806833773,-35.9032905511625,2.71411369464739e-282,4.04402940502461e-281,"Down in serum","cfa
(AENJPLPP_00362)","AENJPLPP_00362"
"AENJPLPP_01515",NA,"hypothetical protein","hypothetical protein","CDS","","",779.032305392644,4.99747272571292,0.139731462337686,35.7648352211159,3.89062600473803e-280,5.76668179026878e-279,"Up in serum","hypothetical protein","AENJPLPP_01515"
"AENJPLPP_02618",NA,"hypothetical protein","hypothetical protein","CDS","","",6760.14157366332,2.72117809983459,0.0761937897595545,35.7139093411922,2.40479981048817e-279,3.54582722056875e-278,"Up in serum","hypothetical protein","AENJPLPP_02618"
"AENJPLPP_00978",NA,"hypothetical protein","hypothetical protein","CDS","","",2857.4962070814,2.35531340851257,0.0661890574313902,35.5846343778808,2.42171364333429e-277,3.55226493485978e-276,"Up in serum","hypothetical protein","AENJPLPP_00978"
"AENJPLPP_02555","nfo","putative endonuclease 4","nfo","CDS","3.1.21.2","COG0648",1962.78866461755,-2.67008938101211,0.0751341157027961,-35.5376430006048,1.28952836330565e-276,1.88178082294758e-275,"Down in serum","nfo
(AENJPLPP_02555)","AENJPLPP_02555"
"AENJPLPP_02328",NA,"hypothetical protein","hypothetical protein","CDS","","",9868.18478482069,2.879201489721,0.0811010032223274,35.5014287779901,4.67209168473153e-276,6.78291874844869e-275,"Up in serum","hypothetical protein","AENJPLPP_02328"
"AENJPLPP_01778","emrB","Multidrug export protein EmrB","emrB","CDS","","",930.767819922492,-4.19734633489589,0.118408182723661,-35.4481104121965,3.10178928422645e-275,4.48018646104341e-274,"Down in serum","emrB
(AENJPLPP_01778)","AENJPLPP_01778"
"AENJPLPP_00583","purN","Phosphoribosylglycinamide formyltransferase","purN","CDS","2.1.2.2","",7811.81654904346,8.06352395882807,0.228814964061662,35.2403698416117,4.8187990881097e-272,6.92488335961349e-271,"Up in serum","purN
(AENJPLPP_00583)","AENJPLPP_00583"
"AENJPLPP_00314","yghA","putative oxidoreductase YghA","yghA","CDS","1.-.-.-","",10020.3256597632,7.27202969745851,0.206580772591548,35.2018709497074,1.87199567301022e-271,2.67657563146057e-270,"Up in serum","yghA
(AENJPLPP_00314)","AENJPLPP_00314"
